delivery_id,order_id,driver_id,pickup_time,delivery_time,delivery_status,distance_km,delivery_duration_minutes
DEL-01912,ORD-02577,DRV-036,2026-03-25 07:30:13,2026-03-25 08:51:13,delivered,4.0,81
DEL-01913,ORD-02578,DRV-047,2026-01-13 03:16:49,2026-01-13 05:02:49,delivered,76.2,106
DEL-01914,ORD-02580,DRV-006,2025-08-29 01:38:04,2025-08-29 05:02:04,delivered,68.9,204
DEL-01915,ORD-02581,DRV-019,2026-02-23 13:13:43,2026-02-23 14:26:43,delivered,59.6,73
DEL-01916,ORD-02582,DRV-050,2026-03-30 06:16:35,2026-03-30 09:54:35,delivered,56.8,218
DEL-01917,ORD-02583,DRV-002,2025-11-13 15:15:16,2025-11-13 16:44:16,delivered,24.6,89
DEL-01918,ORD-02585,DRV-006,2025-05-09 21:36:30,2025-05-09 23:10:30,delivered,9.0,94
DEL-01919,ORD-02586,DRV-043,2025-10-30 14:06:27,2025-10-30 16:57:27,delivered,72.3,171
DEL-01920,ORD-02587,DRV-037,2026-02-19 14:46:41,2026-02-19 16:46:41,delivered,39.3,120
DEL-01921,ORD-02588,DRV-031,2026-04-08 19:15:55,2026-04-08 22:46:55,failed,4.1,211
DEL-01922,ORD-02589,DRV-042,2025-08-12 03:03:13,2025-08-12 04:37:13,delivered,8.9,94
DEL-01923,ORD-02590,DRV-006,2025-08-27 17:51:05,2025-08-27 19:00:05,delivered,27.3,69
DEL-01924,ORD-02592,DRV-008,2026-02-02 04:38:24,2026-02-02 07:40:24,returned_to_warehouse,8.8,182
DEL-01925,ORD-02594,DRV-015,2025-11-22 01:46:32,2025-11-22 05:40:32,returned_to_warehouse,25.6,234
DEL-01926,ORD-02596,DRV-005,2025-09-07 20:21:12,2025-09-08 00:16:12,delivered,41.2,235
DEL-01927,ORD-02597,DRV-028,2025-10-29 21:41:12,2025-10-29 23:05:12,delivered,48.9,84
DEL-01928,ORD-02598,DRV-027,2025-10-02 20:40:24,2025-10-02 21:55:24,delivered,71.6,75
DEL-01929,ORD-02599,DRV-009,2025-06-07 20:33:08,2025-06-07 21:50:08,delivered,40.5,77
DEL-01930,ORD-02600,DRV-011,2026-03-26 11:17:11,2026-03-26 15:03:11,in_transit,11.1,226
DEL-01931,ORD-02601,DRV-033,2026-02-17 04:58:48,2026-02-17 05:50:48,delivered,70.9,52
DEL-01932,ORD-02602,DRV-020,2025-10-15 13:33:11,2025-10-15 15:00:11,delivered,5.1,87
DEL-01933,ORD-02603,DRV-039,2025-09-30 17:26:16,2025-09-30 18:04:16,delivered,14.7,38
DEL-01934,ORD-02604,DRV-005,2025-11-21 14:26:29,2025-11-21 17:18:29,delivered,44.5,172
DEL-01935,ORD-02606,DRV-024,2025-12-16 08:26:40,2025-12-16 10:33:40,delivered,54.8,127
DEL-01936,ORD-02607,DRV-044,2026-02-02 21:04:16,2026-02-02 22:22:16,delivered,11.1,78
DEL-01937,ORD-02608,DRV-043,2025-12-30 01:10:42,2025-12-30 04:11:42,delivered,4.8,181
DEL-01938,ORD-02609,DRV-047,2025-11-21 01:46:51,2025-11-21 03:05:51,returned_to_warehouse,27.0,79
DEL-01939,ORD-02611,DRV-010,2026-04-14 16:10:47,2026-04-14 19:38:47,delivered,18.1,208
DEL-01940,ORD-02613,DRV-026,2026-04-15 11:16:32,2026-04-15 15:00:32,failed,35.6,224
DEL-01941,ORD-02614,DRV-046,2025-12-31 03:20:40,2025-12-31 04:03:40,returned_to_warehouse,79.4,43
DEL-01942,ORD-02616,DRV-006,2026-02-14 19:12:50,2026-02-14 22:40:50,failed,79.3,208
DEL-01943,ORD-02617,DRV-037,2025-10-13 14:24:53,2025-10-13 17:41:53,delivered,19.0,197
DEL-01944,ORD-02619,DRV-049,2025-08-31 14:16:38,2025-08-31 17:24:38,delivered,11.0,188
DEL-01945,ORD-02620,DRV-002,2026-04-10 09:36:08,2026-04-10 11:20:08,delivered,4.8,104
DEL-01946,ORD-02622,DRV-002,2026-02-12 11:10:42,2026-02-12 12:41:42,delivered,58.3,91
DEL-01947,ORD-02623,DRV-038,2025-07-03 17:19:25,2025-07-03 18:52:25,delivered,23.2,93
DEL-01948,ORD-02624,DRV-017,2026-01-09 08:26:42,2026-01-09 10:46:42,delivered,4.2,140
DEL-01949,ORD-02625,DRV-004,2026-02-08 04:04:31,2026-02-08 06:46:31,delivered,39.0,162
DEL-01950,ORD-02626,DRV-046,2025-12-29 18:44:35,2025-12-29 22:17:35,delivered,40.7,213
DEL-01951,ORD-02627,DRV-010,2025-05-05 08:55:24,2025-05-05 10:56:24,delivered,57.2,121
DEL-01952,ORD-02628,DRV-014,2026-02-26 11:18:29,2026-02-26 12:07:29,delivered,66.4,49
DEL-01953,ORD-02629,DRV-032,2025-06-20 11:23:18,2025-06-20 13:33:18,delivered,4.0,130
DEL-01954,ORD-02630,DRV-043,2025-10-12 13:29:19,2025-10-12 16:07:19,delivered,58.8,158
DEL-01955,ORD-02631,DRV-045,2025-09-07 20:38:01,2025-09-08 00:24:01,delivered,6.3,226
DEL-01956,ORD-02632,DRV-013,2026-04-12 08:03:44,2026-04-12 10:25:44,returned_to_warehouse,78.2,142
DEL-01957,ORD-02633,DRV-014,2025-12-14 13:58:12,2025-12-14 16:54:12,failed,49.7,176
DEL-01958,ORD-02634,DRV-001,2026-02-19 20:02:50,2026-02-19 22:20:50,delivered,33.1,138
DEL-01959,ORD-02636,DRV-039,2025-11-02 20:16:33,2025-11-02 23:18:33,delivered,49.4,182
DEL-01960,ORD-02637,DRV-046,2025-08-19 07:47:46,2025-08-19 09:58:46,delivered,33.0,131
DEL-01961,ORD-02638,DRV-004,2025-12-19 17:26:13,2025-12-19 21:12:13,delivered,21.3,226
DEL-01962,ORD-02639,DRV-034,2026-04-12 12:59:50,2026-04-12 15:35:50,delivered,10.4,156
DEL-01963,ORD-02645,DRV-005,2025-06-28 05:16:16,2025-06-28 05:48:16,delivered,62.9,32
DEL-01964,ORD-02647,DRV-016,2025-09-07 07:51:17,2025-09-07 11:08:17,delivered,5.8,197
DEL-01965,ORD-02648,DRV-049,2025-06-03 01:35:02,2025-06-03 03:00:02,delivered,25.3,85
DEL-01966,ORD-02649,DRV-019,2026-01-16 14:19:38,2026-01-16 16:15:38,delivered,71.4,116
DEL-01967,ORD-02651,DRV-013,2026-02-04 14:12:21,2026-02-04 17:40:21,delivered,44.3,208
DEL-01968,ORD-02655,DRV-039,2025-06-16 05:02:47,2025-06-16 08:18:47,delivered,15.3,196
DEL-01969,ORD-02656,DRV-010,2025-06-06 22:57:58,2025-06-06 23:28:58,delivered,67.6,31
DEL-01970,ORD-02657,DRV-010,2025-12-27 08:43:08,2025-12-27 10:36:08,delivered,73.2,113
DEL-01971,ORD-02658,DRV-018,2025-08-01 21:41:28,2025-08-01 23:46:28,delivered,44.9,125
DEL-01972,ORD-02660,DRV-040,2025-07-05 09:16:19,2025-07-05 11:06:19,delivered,79.9,110
DEL-01973,ORD-02662,DRV-002,2026-01-11 09:46:08,2026-01-11 10:45:08,returned_to_warehouse,71.7,59
DEL-01974,ORD-02665,DRV-049,2025-11-12 14:25:51,2025-11-12 16:14:51,delivered,42.5,109
DEL-01975,ORD-02667,DRV-014,2026-04-12 10:57:18,2026-04-12 13:16:18,delivered,40.7,139
DEL-01976,ORD-02668,DRV-037,2025-06-10 04:00:50,2025-06-10 07:31:50,delivered,40.1,211
DEL-01977,ORD-02669,DRV-035,2026-03-31 03:06:07,2026-03-31 06:18:07,returned_to_warehouse,17.0,192
DEL-01978,ORD-02670,DRV-017,2025-09-18 20:05:35,2025-09-18 20:43:35,delivered,22.1,38
DEL-01979,ORD-02671,DRV-018,2026-02-18 08:55:49,2026-02-18 10:58:49,delivered,42.5,123
DEL-01980,ORD-02674,DRV-018,2026-04-07 23:22:54,2026-04-08 01:42:54,failed,59.6,140
DEL-01981,ORD-02675,DRV-009,2025-06-20 15:45:31,2025-06-20 17:55:31,delivered,20.0,130
DEL-01982,ORD-02677,DRV-023,2026-04-08 22:00:38,2026-04-09 00:12:38,delivered,19.8,132
DEL-01983,ORD-02678,DRV-003,2025-12-11 13:44:28,2025-12-11 14:57:28,delivered,46.9,73
DEL-01984,ORD-02679,DRV-033,2025-11-18 19:40:31,2025-11-18 21:16:31,delivered,30.0,96
DEL-01985,ORD-02680,DRV-006,2026-04-05 05:32:02,2026-04-05 06:30:02,delivered,60.4,58
DEL-01986,ORD-02681,DRV-020,2025-12-01 18:01:51,2025-12-01 20:23:51,delivered,15.9,142
DEL-01987,ORD-02682,DRV-005,2025-09-12 05:27:15,2025-09-12 06:51:15,failed,56.8,84
DEL-01988,ORD-02683,DRV-025,2025-04-29 07:06:46,2025-04-29 09:53:46,delivered,31.7,167
DEL-01989,ORD-02684,DRV-005,2025-07-15 04:25:14,2025-07-15 05:02:14,failed,69.1,37
DEL-01990,ORD-02685,DRV-048,2025-10-11 11:19:02,2025-10-11 14:01:02,delivered,49.4,162
DEL-01991,ORD-02686,DRV-041,2025-12-23 02:50:36,2025-12-23 06:40:36,delivered,28.0,230
DEL-01992,ORD-02687,DRV-012,2026-03-31 03:32:35,2026-03-31 05:39:35,failed,77.8,127
DEL-01993,ORD-02688,DRV-033,2025-12-12 04:24:05,2025-12-12 06:35:05,delivered,41.1,131
DEL-01994,ORD-02689,DRV-015,2025-09-01 21:33:27,2025-09-01 23:08:27,failed,74.1,95
DEL-01995,ORD-02690,DRV-002,2025-12-25 18:14:51,2025-12-25 20:39:51,delivered,9.0,145
DEL-01996,ORD-02691,DRV-041,2026-01-31 18:46:11,2026-01-31 20:30:11,delivered,70.4,104
DEL-01997,ORD-02692,DRV-037,2025-12-14 02:33:29,2025-12-14 04:23:29,delivered,23.9,110
DEL-01998,ORD-02693,DRV-001,2026-01-25 18:32:29,2026-01-25 21:54:29,delivered,34.0,202
DEL-01999,ORD-02694,DRV-027,2026-02-26 06:36:32,2026-02-26 07:07:32,delivered,68.4,31
DEL-02000,ORD-02695,DRV-015,2025-12-11 00:36:34,2025-12-11 01:41:34,delivered,13.9,65
DEL-02001,ORD-02698,DRV-018,2025-08-29 08:00:20,2025-08-29 10:06:20,delivered,64.4,126
DEL-02002,ORD-02699,DRV-047,2025-05-31 10:02:04,2025-05-31 11:04:04,delivered,55.9,62
DEL-02003,ORD-02700,DRV-025,2025-05-18 00:30:57,2025-05-18 02:53:57,delivered,60.0,143
DEL-02004,ORD-02702,DRV-004,2025-12-18 04:36:43,2025-12-18 07:21:43,delivered,20.1,165
DEL-02005,ORD-02706,DRV-029,2025-11-13 10:40:55,2025-11-13 13:38:55,delivered,27.3,178
DEL-02006,ORD-02707,DRV-050,2025-07-24 19:32:45,2025-07-24 23:24:45,delivered,47.7,232
DEL-02007,ORD-02709,DRV-024,2026-02-01 19:09:58,2026-02-01 22:13:58,delivered,46.7,184
DEL-02008,ORD-02710,DRV-045,2025-06-21 00:35:21,2025-06-21 03:24:21,delivered,10.9,169
DEL-02009,ORD-02712,DRV-002,2025-12-09 07:31:10,2025-12-09 09:07:10,delivered,68.8,96
DEL-02010,ORD-02713,DRV-036,2025-09-21 19:28:07,2025-09-21 21:08:07,delivered,65.7,100
DEL-02011,ORD-02714,DRV-030,2025-11-11 05:05:51,2025-11-11 06:23:51,returned_to_warehouse,70.0,78
DEL-02012,ORD-02715,DRV-032,2025-05-22 04:49:05,2025-05-22 05:22:05,delivered,55.9,33
DEL-02013,ORD-02716,DRV-022,2025-05-11 10:45:03,2025-05-11 13:41:03,delivered,27.8,176
DEL-02014,ORD-02718,DRV-039,2026-02-02 13:53:23,2026-02-02 17:24:23,delivered,11.7,211
DEL-02015,ORD-02719,DRV-028,2025-06-23 05:50:24,2025-06-23 07:25:24,delivered,24.2,95
DEL-02016,ORD-02720,DRV-048,2026-02-08 04:32:42,2026-02-08 06:26:42,delivered,24.9,114
DEL-02017,ORD-02721,DRV-023,2025-04-25 00:13:55,2025-04-25 03:41:55,delivered,39.1,208
DEL-02018,ORD-02723,DRV-033,2025-10-30 23:14:27,2025-10-31 01:35:27,delivered,12.2,141
DEL-02019,ORD-02724,DRV-048,2026-02-06 10:39:26,2026-02-06 11:12:26,returned_to_warehouse,10.8,33
DEL-02020,ORD-02725,DRV-029,2025-10-13 13:46:05,2025-10-13 17:19:05,delivered,69.4,213
DEL-02021,ORD-02726,DRV-019,2025-10-22 20:42:09,2025-10-22 22:21:09,delivered,25.9,99
DEL-02022,ORD-02727,DRV-021,2025-11-17 04:40:07,2025-11-17 08:22:07,delivered,26.9,222
DEL-02023,ORD-02728,DRV-036,2026-01-03 06:41:36,2026-01-03 07:41:36,delivered,65.7,60
DEL-02024,ORD-02732,DRV-047,2026-04-04 02:04:05,2026-04-04 06:04:05,delivered,14.7,240
DEL-02025,ORD-02735,DRV-044,2025-11-21 22:43:46,2025-11-22 01:48:46,delivered,39.9,185
DEL-02026,ORD-02736,DRV-030,2025-06-22 18:25:45,2025-06-22 19:06:45,delivered,6.1,41
DEL-02027,ORD-02737,DRV-019,2025-11-05 20:41:52,2025-11-05 21:37:52,delivered,11.8,56
DEL-02028,ORD-02738,DRV-005,2026-02-03 20:14:40,2026-02-03 23:31:40,delivered,28.4,197
DEL-02029,ORD-02740,DRV-050,2025-06-03 19:18:36,2025-06-03 22:57:36,failed,20.7,219
DEL-02030,ORD-02741,DRV-045,2025-07-02 14:54:06,2025-07-02 17:48:06,delivered,25.5,174
DEL-02031,ORD-02742,DRV-041,2025-06-16 02:16:13,2025-06-16 03:59:13,delivered,15.6,103
DEL-02032,ORD-02744,DRV-050,2026-02-23 00:44:50,2026-02-23 04:38:50,delivered,21.1,234
DEL-02033,ORD-02745,DRV-035,2025-04-28 22:59:16,2025-04-29 02:50:16,delivered,79.7,231
DEL-02034,ORD-02746,DRV-035,2026-04-09 04:57:26,2026-04-09 08:10:26,delivered,18.6,193
DEL-02035,ORD-02748,DRV-043,2025-08-28 17:00:59,2025-08-28 19:30:59,failed,57.6,150
DEL-02036,ORD-02749,DRV-014,2025-11-01 22:27:27,2025-11-02 01:23:27,delivered,79.5,176
DEL-02037,ORD-02753,DRV-018,2025-08-03 17:07:38,2025-08-03 18:12:38,delivered,34.3,65
DEL-02038,ORD-02754,DRV-006,2026-03-29 01:25:48,2026-03-29 03:51:48,delivered,76.1,146
DEL-02039,ORD-02755,DRV-047,2025-10-23 09:27:11,2025-10-23 12:09:11,failed,45.7,162
DEL-02040,ORD-02756,DRV-003,2026-01-26 20:59:34,2026-01-26 23:43:34,returned_to_warehouse,69.5,164
DEL-02041,ORD-02757,DRV-047,2025-12-14 08:09:25,2025-12-14 10:52:25,delivered,63.7,163
DEL-02042,ORD-02759,DRV-008,2025-11-15 00:36:36,2025-11-15 01:06:36,delivered,40.0,30
DEL-02043,ORD-02760,DRV-017,2025-12-26 18:13:58,2025-12-26 19:13:58,failed,7.9,60
DEL-02044,ORD-02761,DRV-007,2025-10-24 08:42:25,2025-10-24 10:49:25,delivered,57.6,127
DEL-02045,ORD-02762,DRV-030,2026-04-12 11:21:01,2026-04-12 14:00:01,delivered,20.8,159
DEL-02046,ORD-02763,DRV-020,2025-08-23 08:42:51,2025-08-23 12:36:51,delivered,25.7,234
DEL-02047,ORD-02764,DRV-050,2025-10-31 15:57:18,2025-10-31 18:32:18,delivered,18.6,155
DEL-02048,ORD-02767,DRV-049,2026-02-10 22:59:17,2026-02-11 01:41:17,failed,73.5,162
DEL-02049,ORD-02768,DRV-047,2025-07-12 06:30:17,2025-07-12 10:01:17,delivered,16.4,211
DEL-02050,ORD-02769,DRV-047,2025-06-25 05:44:54,2025-06-25 08:17:54,delivered,77.7,153
DEL-02051,ORD-02770,DRV-036,2025-08-04 13:19:09,2025-08-04 15:46:09,delivered,2.4,147
DEL-02052,ORD-02772,DRV-012,2026-04-02 19:40:46,2026-04-02 20:40:46,delivered,51.3,60
DEL-02053,ORD-02773,DRV-047,2025-11-22 14:23:35,2025-11-22 15:17:35,delivered,14.2,54
DEL-02054,ORD-02774,DRV-011,2025-07-05 17:53:40,2025-07-05 20:45:40,delivered,66.6,172
DEL-02055,ORD-02778,DRV-038,2025-05-14 22:57:32,2025-05-15 00:09:32,delivered,33.7,72
DEL-02056,ORD-02780,DRV-047,2025-09-02 08:45:07,2025-09-02 11:52:07,delivered,33.9,187
DEL-02057,ORD-02781,DRV-047,2026-03-11 21:24:21,2026-03-11 22:31:21,delivered,44.2,67
DEL-02058,ORD-02784,DRV-037,2025-07-19 20:12:56,2025-07-19 21:34:56,delivered,44.8,82
DEL-02059,ORD-02786,DRV-026,2025-12-27 04:05:42,2025-12-27 06:07:42,delivered,37.8,122
DEL-02060,ORD-02787,DRV-050,2025-10-30 12:44:55,2025-10-30 16:05:55,returned_to_warehouse,43.3,201
DEL-02061,ORD-02788,DRV-048,2025-05-13 10:38:05,2025-05-13 11:08:05,delivered,66.7,30
DEL-02062,ORD-02793,DRV-002,2025-08-30 23:14:59,2025-08-30 23:46:59,delivered,66.9,32
DEL-02063,ORD-02794,DRV-050,2025-12-13 01:01:56,2025-12-13 01:42:56,delivered,65.2,41
DEL-02064,ORD-02795,DRV-027,2026-02-09 14:31:04,2026-02-09 17:16:04,delivered,51.3,165
DEL-02065,ORD-02798,DRV-038,2025-06-13 06:36:31,2025-06-13 10:08:31,delivered,57.0,212
DEL-02066,ORD-02799,DRV-049,2026-04-13 20:42:34,2026-04-13 21:54:34,delivered,4.9,72
DEL-02067,ORD-02800,DRV-033,2025-09-23 01:12:40,2025-09-23 01:50:40,failed,46.5,38
DEL-02068,ORD-02801,DRV-044,2025-04-25 21:15:34,2025-04-25 22:54:34,delivered,41.4,99
DEL-02069,ORD-02802,DRV-035,2025-11-24 02:12:58,2025-11-24 05:39:58,delivered,35.9,207
DEL-02070,ORD-02803,DRV-027,2025-05-15 06:42:07,2025-05-15 08:56:07,delivered,74.8,134
DEL-02071,ORD-02804,DRV-044,2025-06-01 05:32:23,2025-06-01 06:17:23,delivered,68.5,45
DEL-02072,ORD-02805,DRV-029,2025-05-28 06:17:13,2025-05-28 07:55:13,delivered,65.3,98
DEL-02073,ORD-02807,DRV-018,2025-05-10 05:19:26,2025-05-10 07:38:26,delivered,38.7,139
DEL-02074,ORD-02813,DRV-007,2025-07-07 11:08:45,2025-07-07 14:55:45,delivered,48.7,227
DEL-02075,ORD-02814,DRV-023,2025-04-20 13:35:58,2025-04-20 16:35:58,delivered,23.2,180
DEL-02076,ORD-02816,DRV-049,2026-04-04 15:10:33,2026-04-04 19:06:33,delivered,5.1,236
DEL-02077,ORD-02821,DRV-012,2026-01-07 03:28:59,2026-01-07 07:11:59,delivered,13.6,223
DEL-02078,ORD-02822,DRV-014,2025-08-06 19:16:47,2025-08-06 22:22:47,delivered,79.4,186
DEL-02079,ORD-02823,DRV-017,2026-02-10 02:50:16,2026-02-10 06:30:16,returned_to_warehouse,32.3,220
DEL-02080,ORD-02824,DRV-029,2025-10-12 13:01:08,2025-10-12 14:14:08,delivered,76.3,73
DEL-02081,ORD-02825,DRV-049,2025-10-26 13:52:38,2025-10-26 15:23:38,failed,2.8,91
DEL-02082,ORD-02826,DRV-050,2025-12-27 17:09:54,2025-12-27 19:37:54,delivered,60.8,148
DEL-02083,ORD-02827,DRV-006,2026-02-27 21:00:51,2026-02-27 21:40:51,delivered,59.1,40
DEL-02084,ORD-02828,DRV-018,2025-11-04 08:49:36,2025-11-04 11:30:36,delivered,28.7,161
DEL-02085,ORD-02829,DRV-009,2025-11-24 21:02:57,2025-11-24 23:14:57,delivered,60.1,132
DEL-02086,ORD-02830,DRV-041,2026-03-10 03:15:34,2026-03-10 06:46:34,delivered,45.5,211
DEL-02087,ORD-02831,DRV-023,2025-06-18 15:52:15,2025-06-18 18:53:15,delivered,78.7,181
DEL-02088,ORD-02833,DRV-027,2025-09-07 06:57:31,2025-09-07 08:20:31,failed,33.2,83
DEL-02089,ORD-02835,DRV-015,2026-01-13 03:10:22,2026-01-13 04:33:22,delivered,17.1,83
DEL-02090,ORD-02836,DRV-023,2026-04-04 21:23:53,2026-04-04 22:59:53,delivered,12.1,96
DEL-02091,ORD-02837,DRV-034,2025-10-28 19:44:16,2025-10-28 21:56:16,failed,14.4,132
DEL-02092,ORD-02838,DRV-015,2025-11-19 13:24:35,2025-11-19 15:53:35,delivered,12.9,149
DEL-02093,ORD-02840,DRV-038,2025-10-08 06:11:48,2025-10-08 09:33:48,delivered,15.8,202
DEL-02094,ORD-02841,DRV-046,2025-06-01 22:24:26,2025-06-01 23:20:26,delivered,4.8,56
DEL-02095,ORD-02842,DRV-004,2025-04-20 12:23:33,2025-04-20 16:09:33,delivered,59.2,226
DEL-02096,ORD-02843,DRV-042,2025-10-20 08:55:52,2025-10-20 11:44:52,delivered,56.0,169
DEL-02097,ORD-02844,DRV-048,2025-06-12 03:08:21,2025-06-12 04:42:21,in_transit,75.0,94
DEL-02098,ORD-02845,DRV-049,2025-06-02 02:51:16,2025-06-02 03:23:16,delivered,22.8,32
DEL-02099,ORD-02846,DRV-033,2025-09-01 15:36:56,2025-09-01 19:00:56,delivered,11.7,204
DEL-02100,ORD-02847,DRV-050,2026-01-09 22:40:33,2026-01-10 01:26:33,delivered,23.9,166
DEL-02101,ORD-02848,DRV-036,2025-05-05 07:32:19,2025-05-05 08:34:19,delivered,30.1,62
DEL-02102,ORD-02850,DRV-007,2026-04-08 09:22:18,2026-04-08 09:55:18,delivered,23.0,33
DEL-02103,ORD-02851,DRV-024,2025-12-31 17:56:10,2025-12-31 20:40:10,delivered,64.5,164
DEL-02104,ORD-02852,DRV-027,2025-07-17 18:47:33,2025-07-17 22:12:33,delivered,54.8,205
DEL-02105,ORD-02854,DRV-042,2025-12-31 10:39:47,2025-12-31 13:57:47,in_transit,32.1,198
DEL-02106,ORD-02855,DRV-023,2025-06-23 08:11:25,2025-06-23 10:19:25,delivered,25.1,128
DEL-02107,ORD-02856,DRV-007,2026-04-11 19:20:17,2026-04-11 21:07:17,delivered,58.8,107
DEL-02108,ORD-02858,DRV-015,2025-10-17 04:33:39,2025-10-17 07:08:39,delivered,53.9,155
DEL-02109,ORD-02859,DRV-002,2025-07-26 17:56:16,2025-07-26 21:04:16,delivered,54.2,188
DEL-02110,ORD-02860,DRV-029,2025-09-19 20:49:33,2025-09-19 22:11:33,delivered,57.6,82
DEL-02111,ORD-02861,DRV-028,2026-03-26 05:39:16,2026-03-26 08:54:16,returned_to_warehouse,77.6,195
DEL-02112,ORD-02862,DRV-047,2026-03-05 02:10:23,2026-03-05 04:55:23,delivered,30.3,165
DEL-02113,ORD-02864,DRV-037,2025-08-05 14:20:23,2025-08-05 17:04:23,delivered,79.4,164
DEL-02114,ORD-02865,DRV-039,2026-02-23 05:28:25,2026-02-23 06:54:25,delivered,49.1,86
DEL-02115,ORD-02866,DRV-044,2026-03-29 01:18:00,2026-03-29 04:41:00,failed,54.4,203
DEL-02116,ORD-02867,DRV-011,2025-09-11 19:33:03,2025-09-11 20:23:03,in_transit,56.1,50
DEL-02117,ORD-02868,DRV-044,2025-08-08 06:31:00,2025-08-08 09:33:00,delivered,41.8,182
DEL-02118,ORD-02869,DRV-044,2025-05-19 19:17:26,2025-05-19 21:15:26,delivered,64.2,118
DEL-02119,ORD-02870,DRV-026,2025-05-16 14:47:51,2025-05-16 18:23:51,delivered,4.3,216
DEL-02120,ORD-02872,DRV-034,2026-03-28 00:37:00,2026-03-28 02:58:00,delivered,70.4,141
DEL-02121,ORD-02874,DRV-042,2025-05-07 19:23:44,2025-05-07 22:36:44,in_transit,54.3,193
DEL-02122,ORD-02875,DRV-031,2026-01-13 12:41:19,2026-01-13 14:08:19,delivered,79.3,87
DEL-02123,ORD-02876,DRV-035,2025-11-04 09:46:17,2025-11-04 11:32:17,delivered,66.6,106
DEL-02124,ORD-02877,DRV-047,2025-10-13 22:20:58,2025-10-13 23:53:58,delivered,13.1,93
DEL-02125,ORD-02878,DRV-034,2026-03-02 18:30:29,2026-03-02 19:22:29,in_transit,71.5,52
DEL-02126,ORD-02879,DRV-025,2026-04-03 02:15:32,2026-04-03 03:32:32,failed,26.2,77
DEL-02127,ORD-02880,DRV-049,2025-09-18 01:40:43,2025-09-18 02:49:43,delivered,10.0,69
DEL-02128,ORD-02882,DRV-014,2026-01-08 18:08:03,2026-01-08 19:39:03,delivered,72.8,91
DEL-02129,ORD-02883,DRV-039,2025-10-09 11:41:20,2025-10-09 15:04:20,delivered,78.9,203
DEL-02130,ORD-02884,DRV-001,2025-10-21 13:36:25,2025-10-21 16:43:25,delivered,28.3,187
DEL-02131,ORD-02885,DRV-048,2026-04-15 18:58:08,2026-04-15 21:50:08,delivered,45.9,172
DEL-02132,ORD-02887,DRV-042,2025-12-27 10:36:20,2025-12-27 12:52:20,delivered,30.3,136
DEL-02133,ORD-02888,DRV-032,2025-09-11 20:24:19,2025-09-11 21:44:19,delivered,7.8,80
DEL-02134,ORD-02889,DRV-006,2025-11-27 10:21:37,2025-11-27 10:59:37,delivered,6.2,38
DEL-02135,ORD-02892,DRV-030,2026-01-01 16:17:44,2026-01-01 19:36:44,delivered,13.4,199
DEL-02136,ORD-02893,DRV-044,2025-12-30 21:53:25,2025-12-30 23:15:25,delivered,31.7,82
DEL-02137,ORD-02894,DRV-030,2026-01-16 13:32:57,2026-01-16 14:44:57,delivered,29.4,72
DEL-02138,ORD-02895,DRV-047,2025-07-14 12:58:07,2025-07-14 16:32:07,delivered,56.9,214
DEL-02139,ORD-02896,DRV-037,2026-01-11 05:53:20,2026-01-11 07:35:20,delivered,73.6,102
DEL-02140,ORD-02897,DRV-026,2026-03-29 15:13:26,2026-03-29 18:16:26,delivered,78.4,183
DEL-02141,ORD-02898,DRV-039,2026-02-10 12:32:45,2026-02-10 16:26:45,delivered,9.5,234
DEL-02142,ORD-02899,DRV-047,2026-03-03 07:55:05,2026-03-03 09:42:05,delivered,44.8,107
DEL-02143,ORD-02900,DRV-048,2025-10-27 14:26:16,2025-10-27 15:01:16,delivered,60.3,35
DEL-02144,ORD-02901,DRV-029,2025-11-24 16:11:05,2025-11-24 18:26:05,failed,26.1,135
DEL-02145,ORD-02902,DRV-045,2025-11-25 16:13:50,2025-11-25 19:59:50,delivered,45.5,226
DEL-02146,ORD-02903,DRV-024,2026-04-03 15:00:26,2026-04-03 18:20:26,delivered,38.6,200
DEL-02147,ORD-02904,DRV-004,2025-12-19 19:50:21,2025-12-19 21:31:21,returned_to_warehouse,9.1,101
DEL-02148,ORD-02906,DRV-013,2025-10-26 02:09:33,2025-10-26 06:07:33,in_transit,50.1,238
DEL-02149,ORD-02907,DRV-050,2025-07-08 07:02:13,2025-07-08 07:56:13,delivered,73.6,54
DEL-02150,ORD-02908,DRV-036,2025-05-15 02:38:40,2025-05-15 05:56:40,delivered,53.6,198
DEL-02151,ORD-02909,DRV-016,2026-02-16 15:11:50,2026-02-16 15:44:50,delivered,24.3,33
DEL-02152,ORD-02912,DRV-020,2025-09-19 01:37:19,2025-09-19 03:16:19,returned_to_warehouse,34.6,99
DEL-02153,ORD-02913,DRV-015,2025-09-01 22:11:37,2025-09-02 00:47:37,delivered,63.8,156
DEL-02154,ORD-02914,DRV-048,2025-08-31 13:15:19,2025-08-31 15:37:19,failed,61.9,142
DEL-02155,ORD-02915,DRV-009,2025-05-29 04:43:03,2025-05-29 08:34:03,delivered,71.6,231
DEL-02156,ORD-02916,DRV-028,2026-03-16 23:26:26,2026-03-17 02:22:26,delivered,4.3,176
DEL-02157,ORD-02917,DRV-020,2025-07-16 22:31:19,2025-07-16 23:23:19,delivered,45.1,52
DEL-02158,ORD-02919,DRV-049,2026-01-22 16:20:25,2026-01-22 18:45:25,delivered,36.5,145
